web-scraper-order,web-scraper-start-url,Types_habits,Prix,Adresse,Image_lien,Image_lien-href
"1739226162-1483","https://sn.coinafrique.com/categorie/vetements-enfants","Vêtements bébé","Prix sur demande","Sénégal","favorite_border5années","https://sn.coinafrique.com/annonce/vetements-enfants/vetements-bebe-1260760"
"1739226162-1484","https://sn.coinafrique.com/categorie/vetements-enfants","Vêtements Enfants","Prix sur demande","Dakar-Plateau, Dakar, Sénégal","favorite_border5années","https://sn.coinafrique.com/annonce/vetements-enfants/vetements-enfants-1252465"
"1739226162-1485","https://sn.coinafrique.com/categorie/vetements-enfants","Vêtements","Prix sur demande","Thies Nord, Thiès, Sénégal","favorite_border5années","https://sn.coinafrique.com/annonce/vetements-enfants/vetements-1240247"
"1739226162-1486","https://sn.coinafrique.com/categorie/vetements-enfants","Vêtement enfant","10 000CFA","Guediawaye, Dakar, Sénégal","favorite_border5années","https://sn.coinafrique.com/annonce/vetements-enfants/vetement-enfant-1228231"
"1739226162-1487","https://sn.coinafrique.com/categorie/vetements-enfants","Ensemble enfant","Prix sur demande","Dakar, Sénégal","favorite_border5années","https://sn.coinafrique.com/annonce/vetements-enfants/ensemble-enfant-1215985"
"1739226162-1488","https://sn.coinafrique.com/categorie/vetements-enfants","Ensemble enfant","Prix sur demande","Dakar, Sénégal","favorite_border5années","https://sn.coinafrique.com/annonce/vetements-enfants/ensemble-enfant-1215982"
"1739226162-1489","https://sn.coinafrique.com/categorie/vetements-enfants","Ensemble enfants","Prix sur demande","Dakar, Sénégal","favorite_border5années","https://sn.coinafrique.com/annonce/vetements-enfants/ensemble-enfants-1215974"
"1739226162-1490","https://sn.coinafrique.com/categorie/vetements-enfants","Ensemble enfant","Prix sur demande","Dakar, Sénégal","favorite_border5années","https://sn.coinafrique.com/annonce/vetements-enfants/ensemble-enfant-1215970"
"1739226162-1491","https://sn.coinafrique.com/categorie/vetements-enfants","Ensemble enfant","Prix sur demande","Dakar, Sénégal","favorite_border5années","https://sn.coinafrique.com/annonce/vetements-enfants/ensemble-enfant-1215968"
"1739226162-1492","https://sn.coinafrique.com/categorie/vetements-enfants","Ensemble enfant","Prix sur demande","Dakar, Sénégal","favorite_border5années","https://sn.coinafrique.com/annonce/vetements-enfants/ensemble-enfant-1215966"
"1739226162-1493","https://sn.coinafrique.com/categorie/vetements-enfants","Ensemble enfant","Prix sur demande","Dakar, Sénégal","favorite_border5années","https://sn.coinafrique.com/annonce/vetements-enfants/ensemble-enfant-1215960"
"1739226162-1494","https://sn.coinafrique.com/categorie/vetements-enfants","Ensemble enfant","Prix sur demande","Dakar, Sénégal","favorite_border5années","https://sn.coinafrique.com/annonce/vetements-enfants/ensemble-enfant-1215958"
"1739226162-1495","https://sn.coinafrique.com/categorie/vetements-enfants","Ensemble enfant","Prix sur demande","Dakar, Sénégal","favorite_border5années","https://sn.coinafrique.com/annonce/vetements-enfants/ensemble-enfant-1215951"
"1739226162-1496","https://sn.coinafrique.com/categorie/vetements-enfants","Ensemble enfant","Prix sur demande","Dakar, Sénégal","favorite_border5années","https://sn.coinafrique.com/annonce/vetements-enfants/ensemble-enfant-1215949"
"1739226162-1497","https://sn.coinafrique.com/categorie/vetements-enfants","Vêtements enfant","Prix sur demande","Dakar, Sénégal","favorite_border5années","https://sn.coinafrique.com/annonce/vetements-enfants/vetements-enfant-1215946"
"1739226162-1498","https://sn.coinafrique.com/categorie/vetements-enfants","ensemble enfant","Prix sur demande","Dakar, Sénégal","favorite_border5années","https://sn.coinafrique.com/annonce/vetements-enfants/ensemble-enfant-1215944"
"1739226162-1499","https://sn.coinafrique.com/categorie/vetements-enfants","Habillement","Prix sur demande","Hann Bel-Air, Dakar, Sénégal","favorite_border5années","https://sn.coinafrique.com/annonce/vetements-enfants/habillement-1213563"
"1739226162-1500","https://sn.coinafrique.com/categorie/vetements-enfants","Vêtements enfant","Prix sur demande","Hann Bel-Air, Dakar, Sénégal","favorite_border5années","https://sn.coinafrique.com/annonce/vetements-enfants/vetements-enfant-1213559"
"1739226162-1501","https://sn.coinafrique.com/categorie/vetements-enfants","Habits Enfants","Prix sur demande","Sénégal","favorite_border5années","https://sn.coinafrique.com/annonce/vetements-enfants/habits-enfants-1213556"
"1739226162-1502","https://sn.coinafrique.com/categorie/vetements-enfants","Complet enfant","Prix sur demande","Hann Bel-Air, Pikine, Sénégal","favorite_border5années","https://sn.coinafrique.com/annonce/vetements-enfants/complet-enfant-1213553"
"1739226162-1503","https://sn.coinafrique.com/categorie/vetements-enfants","Habillement enfants","Prix sur demande","Hann Bel-Air, Pikine, Sénégal","favorite_border5années","https://sn.coinafrique.com/annonce/vetements-enfants/habillement-enfants-1213548"
"1739226162-1504","https://sn.coinafrique.com/categorie/vetements-enfants","Ensemble Enfant","Prix sur demande","Hann Bel-Air, Pikine, Sénégal","favorite_border5années","https://sn.coinafrique.com/annonce/vetements-enfants/ensemble-enfant-1213545"
"1739226162-1505","https://sn.coinafrique.com/categorie/vetements-enfants","Habillement","Prix sur demande","Hann Bel-Air, Pikine, Sénégal","favorite_border5années","https://sn.coinafrique.com/annonce/vetements-enfants/habillement-1213543"
"1739226162-1506","https://sn.coinafrique.com/categorie/vetements-enfants","Habillement enfant","Prix sur demande","Dakar, Sénégal","favorite_border5années","https://sn.coinafrique.com/annonce/vetements-enfants/habillement-enfant-1213534"
"1739226162-1507","https://sn.coinafrique.com/categorie/vetements-enfants","Ensemble jogging","Prix sur demande","Pikine, Sénégal","favorite_border5années","https://sn.coinafrique.com/annonce/vetements-enfants/ensemble-jogging-1213530"
"1739226162-1508","https://sn.coinafrique.com/categorie/vetements-enfants","Ensemble Enfant","Prix sur demande","Dakar, Sénégal","favorite_border5années","https://sn.coinafrique.com/annonce/vetements-enfants/ensemble-enfant-1213525"
"1739226162-1509","https://sn.coinafrique.com/categorie/vetements-enfants","Ensemble Enfant","Prix sur demande","Dakar, Sénégal","favorite_border5années","https://sn.coinafrique.com/annonce/vetements-enfants/ensemble-enfant-1213522"
"1739226162-1510","https://sn.coinafrique.com/categorie/vetements-enfants","Habillement","Prix sur demande","Dakar, Sénégal","favorite_border5années","https://sn.coinafrique.com/annonce/vetements-enfants/habillement-1213519"
"1739226162-1511","https://sn.coinafrique.com/categorie/vetements-enfants","Complet enfants","Prix sur demande","Dakar, Sénégal","favorite_border5années","https://sn.coinafrique.com/annonce/vetements-enfants/complet-enfants-1213516"
"1739226162-1512","https://sn.coinafrique.com/categorie/vetements-enfants","Habits enfants","Prix sur demande","Pikine, Sénégal","favorite_border5années","https://sn.coinafrique.com/annonce/vetements-enfants/habits-enfants-1213509"
"1739226162-1513","https://sn.coinafrique.com/categorie/vetements-enfants","Vêtements enfant","Prix sur demande","Mermoz-Sacré-Cœur, Dakar, Sénégal","favorite_border5années","https://sn.coinafrique.com/annonce/vetements-enfants/vetements-enfant-1207842"
"1739226162-1514","https://sn.coinafrique.com/categorie/vetements-enfants","Vêtements enfant","Prix sur demande","Mermoz-Sacré-Cœur, Dakar, Sénégal","favorite_border5années","https://sn.coinafrique.com/annonce/vetements-enfants/vetements-enfant-1207827"
"1739226162-1515","https://sn.coinafrique.com/categorie/vetements-enfants","Ensemble enfant","15 000CFA","Guédiawaye, Dakar, Sénégal","favorite_border5années","https://sn.coinafrique.com/annonce/vetements-enfants/ensemble-enfant-1204362"
"1739226162-1516","https://sn.coinafrique.com/categorie/vetements-enfants","Ensemble veste - enfant","17 500CFA","Guédiawaye, Dakar, Sénégal","favorite_border5années","https://sn.coinafrique.com/annonce/vetements-enfants/ensemble-veste-enfant-1204350"
"1739226162-1517","https://sn.coinafrique.com/categorie/vetements-enfants","Blousons enfants","15 000CFA","M'bour, Sénégal","favorite_border5années","https://sn.coinafrique.com/annonce/vetements-enfants/blousons-enfants-1181045"
"1739226162-1518","https://sn.coinafrique.com/categorie/vetements-enfants","Robes  filles","10 000CFA","Grand Dakar, Dakar, Sénégal","favorite_border5années","https://sn.coinafrique.com/annonce/vetements-enfants/robes-filles-1174277"
"1739226162-1519","https://sn.coinafrique.com/categorie/vetements-enfants","Pulls pour enfants","Prix sur demande","Dakar-Plateau, Dakar, Sénégal","favorite_border5années","https://sn.coinafrique.com/annonce/vetements-enfants/pulls-pour-enfants-1169786"
"1739226162-1520","https://sn.coinafrique.com/categorie/vetements-enfants","Robe  enfant","Prix sur demande","Dakar-Plateau, Dakar, Sénégal","favorite_border5années","https://sn.coinafrique.com/annonce/vetements-enfants/robe-enfant-1169730"
"1739226162-1521","https://sn.coinafrique.com/categorie/vetements-enfants","Vêtements pour enfants et adultes","5 000CFA","Ngor, Dakar, Sénégal","favorite_border5années","https://sn.coinafrique.com/annonce/vetements-enfants/vetements-pour-enfants-et-adultes-1164929"
"1739226162-1522","https://sn.coinafrique.com/categorie/vetements-enfants","Vêtements Enfants","Prix sur demande","Dakar, Sénégal","favorite_border5années","https://sn.coinafrique.com/annonce/vetements-enfants/vetements-enfants-1159944"
"1739226162-1523","https://sn.coinafrique.com/categorie/vetements-enfants","Robes pour enfants","10 000CFA","Grand Dakar, Dakar, Sénégal","favorite_border5années","https://sn.coinafrique.com/annonce/vetements-enfants/robes-pour-enfants-1159823"
"1739226162-1524","https://sn.coinafrique.com/categorie/vetements-enfants","Habits","Prix sur demande","Dakar, Sénégal","favorite_border5années","https://sn.coinafrique.com/annonce/vetements-enfants/habits-1145063"
"1739226162-1525","https://sn.coinafrique.com/categorie/vetements-enfants","Habits","Prix sur demande","Dakar, Sénégal","favorite_border5années","https://sn.coinafrique.com/annonce/vetements-enfants/habits-1145052"
"1739226162-1526","https://sn.coinafrique.com/categorie/vetements-enfants","Habits","Prix sur demande","Dakar, Sénégal","favorite_border5années","https://sn.coinafrique.com/annonce/vetements-enfants/habits-1145048"
"1739226162-1527","https://sn.coinafrique.com/categorie/vetements-enfants","Habit","Prix sur demande","Dakar, Sénégal","favorite_border5années","https://sn.coinafrique.com/annonce/vetements-enfants/habit-1145043"
"1739226162-1528","https://sn.coinafrique.com/categorie/vetements-enfants","Habits","Prix sur demande","Dakar, Sénégal","favorite_border5années","https://sn.coinafrique.com/annonce/vetements-enfants/habits-1145031"
"1739226162-1529","https://sn.coinafrique.com/categorie/vetements-enfants","Vêtement enfant","Prix sur demande","Dakar, Sénégal","favorite_border5années","https://sn.coinafrique.com/annonce/vetements-enfants/vetement-enfant-1144936"
"1739226162-1530","https://sn.coinafrique.com/categorie/vetements-enfants","Vêtements enfant","Prix sur demande","Dakar, Sénégal","favorite_border5années","https://sn.coinafrique.com/annonce/vetements-enfants/vetements-enfant-1144927"
"1739226162-1531","https://sn.coinafrique.com/categorie/vetements-enfants","Vêtements enfants","Prix sur demande","Dakar, Sénégal","favorite_border5années","https://sn.coinafrique.com/annonce/vetements-enfants/vetements-enfants-1144902"
"1739226162-1532","https://sn.coinafrique.com/categorie/vetements-enfants","Habits","Prix sur demande","Dakar, Sénégal","favorite_border5années","https://sn.coinafrique.com/annonce/vetements-enfants/habits-1144898"
"1739226162-1533","https://sn.coinafrique.com/categorie/vetements-enfants","Habits","10 000CFA","Dakar, Sénégal","favorite_border5années","https://sn.coinafrique.com/annonce/vetements-enfants/habits-1144890"
"1739226162-1534","https://sn.coinafrique.com/categorie/vetements-enfants","Habits","Prix sur demande","Dakar, Sénégal","favorite_border5années","https://sn.coinafrique.com/annonce/vetements-enfants/habits-1144880"
"1739226162-1535","https://sn.coinafrique.com/categorie/vetements-enfants","Vêtements enfant","Prix sur demande","Dakar, Sénégal","favorite_border5années","https://sn.coinafrique.com/annonce/vetements-enfants/vetements-enfant-1144872"
"1739226162-1536","https://sn.coinafrique.com/categorie/vetements-enfants","Ensemble enfants","Prix sur demande","Dakar, Sénégal","favorite_border5années","https://sn.coinafrique.com/annonce/vetements-enfants/ensemble-enfants-1144870"
"1739226162-1537","https://sn.coinafrique.com/categorie/vetements-enfants","Ensemble enfant","10 000CFA","Guediawaye, Dakar, Sénégal","favorite_border5années","https://sn.coinafrique.com/annonce/vetements-enfants/ensemble-enfant-1144863"
"1739226162-1538","https://sn.coinafrique.com/categorie/vetements-enfants","Vêtements enfant","10 000CFA","Dakar, Sénégal","favorite_border5années","https://sn.coinafrique.com/annonce/vetements-enfants/vetements-enfant-1144859"
"1739226162-1539","https://sn.coinafrique.com/categorie/vetements-enfants","Ensemble enfant","10 000CFA","Dakar, Sénégal","favorite_border5années","https://sn.coinafrique.com/annonce/vetements-enfants/ensemble-enfant-1144822"
"1739226162-1540","https://sn.coinafrique.com/categorie/vetements-enfants","Pull-over enfant","15 000CFA","Dakar, Sénégal","favorite_border5années","https://sn.coinafrique.com/annonce/vetements-enfants/pull-over-enfant-1121633"
"1739226162-1541","https://sn.coinafrique.com/categorie/vetements-enfants","Vêtements","Prix sur demande","Point E, Dakar, Sénégal","favorite_border5années","https://sn.coinafrique.com/annonce/vetements-enfants/vetements-1120161"
"1739226162-1542","https://sn.coinafrique.com/categorie/vetements-enfants","Maillots de bain","7 000CFA","Dakar, Sénégal","favorite_border5années","https://sn.coinafrique.com/annonce/vetements-enfants/maillots-de-bain-1118621"
"1739226162-1543","https://sn.coinafrique.com/categorie/vetements-enfants","Habits et accessoires d'enfants","Prix sur demande","Hann Bel-Air, Dakar, Sénégal","favorite_border5années","https://sn.coinafrique.com/annonce/vetements-enfants/habits-et-accessoires-denfants-1114952"
"1739226162-1544","https://sn.coinafrique.com/categorie/vetements-enfants","Vêtements enfant","5 000CFA","Hann Bel-Air, Dakar, Sénégal","favorite_border5années","https://sn.coinafrique.com/annonce/vetements-enfants/vetements-enfant-1108134"
"1739226162-1545","https://sn.coinafrique.com/categorie/vetements-enfants","Vêtements Enfant","Prix sur demande","HLM, Dakar, Sénégal","favorite_border5années","https://sn.coinafrique.com/annonce/vetements-enfants/vetements-enfant-1107993"
"1739226162-1546","https://sn.coinafrique.com/categorie/vetements-enfants","Djellaba - enfant","5 000CFA","Touba, Sénégal","favorite_border5années","https://sn.coinafrique.com/annonce/vetements-enfants/djellaba-enfant-1091229"
"1739226162-1547","https://sn.coinafrique.com/categorie/vetements-enfants","Ensemble enfant","15 000CFA","M'bour, Sénégal","favorite_border5années","https://sn.coinafrique.com/annonce/vetements-enfants/ensemble-enfant-1064667"
"1739226162-1548","https://sn.coinafrique.com/categorie/vetements-enfants","Haut-enfant","6 000CFA","Ouakam, Dakar, Sénégal","favorite_border5années","https://sn.coinafrique.com/annonce/vetements-enfants/haut-enfant-1061921"
"1739226162-1549","https://sn.coinafrique.com/categorie/vetements-enfants","Pantalon enfant","8 000CFA","Ouakam, Dakar, Sénégal","favorite_border5années","https://sn.coinafrique.com/annonce/vetements-enfants/pantalon-enfant-1061915"
